id_entity|occupation|type
urn:uuid:828ebae7-6fbb-41b0-93a1-0dbb0a2ffc2b|politician|jurist
urn:uuid:106fd117-ab68-4adb-bc87-f74c47348077|politician|jurist
urn:uuid:a2677579-b337-48e0-b1a3-a85ad14b1fc9|politician|jurist
urn:uuid:269f6cfd-f6e2-4062-83f0-610fd4c5612a|politician|jurist
urn:uuid:c3a9c545-63fb-42d5-ab13-56fda64001fc|politician|jurist
urn:uuid:1808cb6e-51d8-47ca-9654-33369f09a31a|politician|jurist
urn:uuid:d7dd2ae7-b91f-4efa-a513-ab9f119c53f4|politician|jurist
urn:uuid:f932cf1f-6844-4f9d-a6f7-cfcd36c51cfb|politician|jurist
urn:uuid:938b2150-f710-42ea-958f-4f20219093de|politician|jurist
urn:uuid:24ed49da-d5b7-480b-bdb9-9f23bf793cfc|politician|jurist
urn:uuid:6df07731-1447-4320-ab3b-56d3a67f1ecd|politician|jurist
urn:uuid:6399c473-0297-46e3-bdc1-7003f2511dab|politician|jurist
urn:uuid:71f081fb-d7b9-4d58-a281-6455f6b51911|politician|jurist
urn:uuid:5cec1d40-3f00-410d-b300-1acaa6727390|politician|jurist
urn:uuid:90499c63-b7d5-4608-9b19-0bc90f6f8358|politician|jurist
urn:uuid:53b8745f-61d5-470e-ae1c-1f36a59b82e7|politician|jurist
urn:uuid:98919556-f52c-40ef-bf75-3e8bd0438eb4|politician|jurist
urn:uuid:f0257e4a-fd2a-4c83-b78b-2ad7f33cad07|politician|jurist
urn:uuid:1cba4cd1-99ab-49f2-bda3-135ad94d72f5|politician|jurist
urn:uuid:37d4ef89-fd78-4959-8bea-b17a28132f67|politician|jurist
urn:uuid:68afb639-fd3b-4ae0-a826-8a322b33794e|politician|jurist
urn:uuid:1f0a55be-11e9-4023-8f2d-4181508f3860|politician|jurist
urn:uuid:b8dc6de7-345d-463e-83fd-f9147ca1b760|politician|jurist
urn:uuid:f909bf8d-70b8-4644-88de-efc355ff0807|politician|jurist
urn:uuid:4aca49fb-e8cf-45ba-849b-80b129d6c56b|politician|economist
urn:uuid:7631f3d9-80cc-4536-bf0f-37515d4a85c0|politician|economist
urn:uuid:5f6bb689-2697-4ee0-aa35-30445c80addd|politician|jurist
urn:uuid:3c696f13-2b9c-468a-ae12-34231d2cc397|politician|jurist
urn:uuid:3b51e0f5-8e2b-4856-9532-7ea335f6d94d|politician|jurist
urn:uuid:65c277d0-83b1-4a14-b6db-bb0313ab8a38|politician|economist
urn:uuid:9bdb9be5-be41-44b0-a87a-7c45de5f44e7|politician|economist
urn:uuid:66ca7c2f-76d8-4925-9fdf-091649a30eee|politician|jurist
urn:uuid:32588bfb-11b6-4900-be9a-9d8c0dcac6a2|politician|jurist
urn:uuid:07723add-5fc0-40c4-aec9-966a253623a2|politician|jurist
urn:uuid:81b06629-92b3-4a92-8001-f6642dda60e1|politician|jurist
urn:uuid:c959a659-b699-484e-aaa3-6caf68255ac3|politician|jurist
urn:uuid:3f5913df-7ca3-4940-8ce4-87449223b611|politician|jurist
urn:uuid:6407fc24-d6e1-48a0-ab56-ed0f3a72675b|politician|jurist
urn:uuid:49dd5604-d1c5-4cff-bb4f-ffcbf6b34cf6|politician|jurist
urn:uuid:12d3e08d-1ca6-432a-ae90-2fed37d5d731|politician|jurist
urn:uuid:e0eba2dc-015c-4c25-a6ae-a0e60d16e78d|politician|jurist
urn:uuid:7f31d58e-9515-47d3-a416-1a2b3e39e941|politician|jurist
urn:uuid:b010eeb3-a9ed-4db0-b93a-e973c6bca550|politician|jurist
urn:uuid:41201b20-03a9-4b85-b980-176ccfeb843b|politician|jurist
urn:uuid:11e7e371-83f3-4502-bc4e-1a0deec41343|politician|jurist
urn:uuid:1ddabc16-14bc-4fe8-b731-a32c40da39d8|politician|jurist
urn:uuid:dfbbd384-e311-46a9-978c-a74c170e5f46|politician|jurist
urn:uuid:fa312021-32e3-44be-b11a-54c2cb64229d|politician|jurist
urn:uuid:92680509-ef31-485e-b01e-b4685e117a06|politician|jurist
urn:uuid:f8260b57-735a-486e-b435-d58b154634a4|politician|jurist
urn:uuid:859e32f8-379a-43c8-9d60-0cf73a788265|politician|jurist
urn:uuid:aa49c2f1-7da9-48de-872f-665f5369e495|politician|jurist
urn:uuid:1ee15d3d-40aa-4796-90ab-73e546205864|politician|jurist
urn:uuid:36d1533c-2263-4b9d-b8a9-45ed9c8a5f9e|politician|jurist
urn:uuid:02c9284a-abb4-45e3-a4e8-df8e5306975c|politician|jurist
urn:uuid:a55dc823-c6a2-4abf-9d9e-424f29d2396d|politician|jurist
urn:uuid:cf8b516f-80e7-44ed-ada2-f5ff8d0caa34|politician|jurist
urn:uuid:47b523ba-dc34-4233-baef-159d11c961b0|politician|jurist
urn:uuid:6a5c68e8-041f-4f95-8ac6-ff6de23d5e1a|politician|jurist
urn:uuid:823860ad-ba03-4ad9-95fc-edd9da722cc6|politician|jurist
urn:uuid:eaca4c05-5c6d-409d-ae71-e68097a71240|politician|jurist
urn:uuid:eb6af9a8-e417-4ba7-970d-553491b9138b|politician|jurist
urn:uuid:6967ecdd-d5a5-4788-9a3e-9160e4d032cd|politician|jurist
urn:uuid:312f24d3-8c69-46c0-9ec8-a87d20360a31|politician|jurist
urn:uuid:90363f3b-561d-42d7-b506-0d333d774c07|politician|jurist
urn:uuid:7c28f0f9-105d-402d-bd17-ca9f0a2211d3|politician|jurist
urn:uuid:809cff8e-a024-42a6-afe4-3327ebc60f85|politician|jurist
urn:uuid:fe4cb012-bca1-47e0-b003-4dcd53df3785|politician|jurist
urn:uuid:5fbf14cb-bb1f-4050-81a6-6e7d2f15c2d9|politician|economist
urn:uuid:f2cc4b2d-2f1f-4bd7-8db5-b31a732f4696|politician|jurist
urn:uuid:285074d9-9b25-4bde-b8c5-299f0be8a028|politician|jurist
urn:uuid:8f4b9636-cf57-41cf-9124-82ace37320e8|politician|jurist
urn:uuid:8c1d3331-4a6d-40b5-857b-ba4bf90fd04b|politician|jurist
urn:uuid:70a64a28-b201-49f1-81ff-2c56bc1eef12|politician|jurist
urn:uuid:6344f7f0-4654-4d3a-9109-48ff009faf33|politician|jurist
urn:uuid:0e8a11ea-58cb-471a-ac76-524c08ab2457|politician|jurist
urn:uuid:d2341690-8780-4a79-8427-c66f87a967c0|politician|jurist
urn:uuid:647e0f19-2cac-47d6-a430-50dd0d81d431|politician|jurist
urn:uuid:3fc19ee0-cc83-46ac-8d7b-7223164157f1|politician|jurist
urn:uuid:996cd553-f13b-4cc0-8f71-01ae665c1687|politician|jurist
urn:uuid:acec3726-1c5f-4975-8bf5-90c3955067b0|politician|jurist
urn:uuid:509278a6-36f9-4949-8067-276cb480dd1e|politician|jurist
urn:uuid:0a51c258-d0c6-405b-872b-b4c21dba158b|politician|jurist
urn:uuid:c4006d49-53e8-4b8a-9e4e-4ca263a1b6d9|politician|jurist
urn:uuid:c0e6e5cd-0d0d-4377-8b85-11993d579d95|politician|jurist
urn:uuid:efc3988d-ef54-4ee4-8259-86dcf9176822|politician|jurist
urn:uuid:58c42f84-83c3-42f0-b59a-70ecc5349aae|politician|jurist
urn:uuid:ca5fcba6-3553-4b4d-a563-3d3cb7f1ac77|politician|jurist
urn:uuid:3204eb8b-9393-4585-83ba-039b04770148|politician|jurist
urn:uuid:de013b60-8e3c-4021-bb7d-efd9467c5ce3|politician|jurist
urn:uuid:7426c2d8-960f-415c-b067-13ed6a52ed09|politician|jurist
urn:uuid:41874e49-1cbb-4df5-9b8b-3e4fa95c8efa|politician|jurist
urn:uuid:07350c6a-16a5-465b-b1b4-17b124da3795|politician|jurist
urn:uuid:dea1e7ef-f156-4a69-badb-6ddbf8ae818a|politician|jurist
urn:uuid:8d42b3fc-2bc4-4c21-9f8b-ca4e529da685|politician|jurist
urn:uuid:27c259f0-fc16-43e0-9309-c20b99ba92e9|politician|jurist
urn:uuid:73eee586-4740-4690-a226-1f08620b26ab|politician|jurist
urn:uuid:8fb6c2ed-018a-4d4f-a726-736a13581292|politician|jurist
urn:uuid:ef4d5c7f-ddb0-4d0b-aeef-ac4d803d1750|politician|jurist
urn:uuid:1e00c125-4a38-4d4f-ac8a-2aba86fa253e|politician|jurist
urn:uuid:fe3a02ab-d4af-4dd3-a42f-79931e10b59e|politician|jurist
urn:uuid:b543317f-ffaa-475e-9f32-e10da1bf8a83|politician|jurist
urn:uuid:edbdaa5f-e343-4caa-bf91-3ae218cf8fca|politician|jurist
urn:uuid:88d00e7b-db40-4007-8c4f-8cfc1885226d|politician|jurist
urn:uuid:45dd6d0e-b8a2-4adb-b968-3a665cd602f8|politician|jurist
urn:uuid:4c94306a-13d9-441e-9da6-365dd6bc978a|politician|jurist
urn:uuid:df8c6f62-0d8e-45d9-bd31-0fc481f868dc|politician|jurist
urn:uuid:375fdf45-bfc6-4bfa-b8b3-9de5e3868431|politician|jurist
urn:uuid:b3980d63-1a8e-462d-b266-a3fd334243ca|politician|jurist
urn:uuid:3c343a6c-7652-4b05-9254-959c672f245c|politician|jurist
urn:uuid:13541f5d-9a7e-4612-b348-93d2ea564163|politician|jurist
urn:uuid:64c72300-8e0e-4076-b58b-bcc7bcd900b6|politician|jurist
urn:uuid:43012032-6521-405e-9424-0800b7a9ca2f|politician|jurist
urn:uuid:c61423b1-0feb-4840-9045-94a12acf3cf4|politician|jurist
urn:uuid:d7159cbc-1547-4000-a6b0-b02542bd935d|politician|jurist
urn:uuid:7106e998-28fc-43b5-a33c-1107c67c3169|politician|jurist
urn:uuid:23c413a3-2e56-4c9d-817c-fe680751ed60|politician|jurist
urn:uuid:49bed55a-ef55-446f-906b-38f3ba135f7e|politician|jurist
urn:uuid:b75aaf79-a5ae-46f0-9600-d999be96522c|politician|jurist
urn:uuid:f7305a92-2d22-4f29-bee5-d86d331aad0f|politician|jurist
urn:uuid:29cb9062-58f4-4d7b-80d0-83b533645746|politician|jurist
urn:uuid:df3efc6b-cba4-44ff-b124-2c3ffe6a7849|politician|jurist
urn:uuid:f499a526-1588-4027-ba41-7d628cd66fa0|politician|jurist
urn:uuid:0bafb742-3d8c-4a77-bc44-24ccd76b029e|politician|jurist
urn:uuid:22bbc2ee-6584-4031-b7c1-df639095fe6f|politician|jurist
urn:uuid:b316145f-0541-4a21-bb28-b2a37a5f38cf|politician|jurist
urn:uuid:a98e15a8-434e-4ddc-a68a-d1548057ffa1|politician|jurist
urn:uuid:8ba4557a-2f0b-4e5f-93e8-cfe684e980a8|politician|jurist
urn:uuid:7606c82b-aee4-4857-8cb5-cea00fd97e74|politician|jurist
urn:uuid:f6cc8edf-b57e-4a31-9484-30c7abb00681|politician|jurist
urn:uuid:c3c08dc0-4387-4385-b1ce-a96fbaf7a236|politician|jurist
urn:uuid:3eb4b175-28c0-4770-8502-5e342135e47c|politician|jurist
urn:uuid:d12b5362-7ebf-40cf-98df-588680b5dd61|politician|jurist
urn:uuid:27c237f7-3d11-4f2a-a7bc-aa0e330ce68c|politician|jurist
urn:uuid:1f446727-57b6-471e-8f59-26414f643f91|politician|economist
urn:uuid:bc8e8b76-303d-4207-b9ab-b5ea04b1b93c|politician|jurist
urn:uuid:92b473cc-e015-46b7-a173-6f709ea51bf1|politician|jurist
urn:uuid:bc5f0237-f281-478a-9257-e71153345074|politician|jurist
urn:uuid:6c2b8e65-8297-47c0-a4ed-36e06b77f5fa|politician|jurist
urn:uuid:cbaf0ac3-398a-4f74-90cd-e7a7a34613a3|politician|jurist
urn:uuid:5b4b81f3-9462-42d0-b19e-385cb55c3351|politician|jurist
urn:uuid:9ddffcd4-0c32-4046-bbfa-e571afd2d524|politician|jurist
urn:uuid:0422a21b-7347-4ebd-a07b-75079d80e5ad|politician|jurist
urn:uuid:304f6dbb-a16b-441b-9921-e0471618073c|politician|jurist
urn:uuid:510d6789-629d-4eed-af05-1e25c1d3309f|politician|jurist
urn:uuid:1b83f41e-ad0f-480b-8278-5e24d2f92d2d|politician|jurist
urn:uuid:eef68ca5-bfb1-4ca5-9ce3-4eec3637b6b4|politician|economist
urn:uuid:8a63f5ae-3172-4bc5-be87-48ed88467d09|politician|jurist
urn:uuid:93e9482a-2e8c-4388-82f8-3e4cb66843ad|politician|economist
urn:uuid:44296d39-0277-407a-8fce-017701b6c363|politician|jurist
urn:uuid:0e4c99a9-2cef-4772-b951-684c67ede7b7|politician|jurist
urn:uuid:019bc09b-2fe5-45c7-a57b-57805ce71783|politician|economist
urn:uuid:29b3a762-c7b5-4e73-af61-5dc27482e518|politician|economist
urn:uuid:c22eea96-a839-4946-ae46-99e47c0d89d3|politician|economist
urn:uuid:4bdaad12-29e4-46c9-9503-512ad5445ccd|politician|jurist
urn:uuid:b2907635-0665-4101-bdbe-c98b725de14e|politician|jurist
urn:uuid:355de7a2-0d99-46e6-94f7-9c16d22e40d0|politician|jurist
urn:uuid:466f89a1-5e16-4370-b687-a75b583fd4a7|politician|jurist
urn:uuid:6209ffc3-7cd5-4a9d-a9ce-d26a5a7db432|politician|jurist
urn:uuid:e25cf001-ee42-44f6-8c35-74f780f19ba2|politician|jurist
urn:uuid:71835b08-8f8a-4206-9860-8cf5f5c7191b|politician|jurist
urn:uuid:64f1a25b-59f0-4c0f-8e22-eef9e007f106|politician|jurist
urn:uuid:f483eb9a-9e23-4e8f-adf1-90003db13cd6|politician|jurist
urn:uuid:161abebb-e521-45d1-a8c2-98ccbb63adbf|politician|jurist
urn:uuid:4a02f075-8475-4c49-906f-5ba7d27aa2c3|politician|jurist
urn:uuid:688b81a8-1a20-4047-adda-6993d3b7db72|politician|economist
urn:uuid:e8586b2c-0452-4a10-9514-10ca8584cd96|politician|jurist
urn:uuid:94f7ca4e-f604-464e-b678-6a1078f7f85d|politician|jurist
urn:uuid:d67dd5fa-4c84-417b-b6ed-b5ebb0cf1ef5|politician|jurist
urn:uuid:1cddae16-291b-435b-b58c-e2e91316acbd|politician|jurist
urn:uuid:ab02097c-f3c6-49bb-9211-e56059194548|politician|jurist
urn:uuid:792f0677-9ccb-4350-8276-5b98fd31bb1d|politician|economist
urn:uuid:f059de4e-507c-4e56-96dd-0b5b79eb3406|politician|jurist
urn:uuid:f15d92f6-6bdb-4496-bb9b-2a3e623bbb87|politician|jurist
urn:uuid:d56c8254-f8c8-42a3-ad91-1ee51f1be7ee|politician|jurist
urn:uuid:6a0e9e31-7a12-4347-9ffc-8ae2f595b5bf|politician|jurist
urn:uuid:8844ca27-c697-4fc8-891d-ff7d8c62d0e1|politician|jurist
urn:uuid:2150b693-7e3e-4b07-8e89-68ad1758dcc0|politician|jurist
urn:uuid:9c831e3c-5f55-4211-880b-d6bcbe59233e|politician|jurist
urn:uuid:2641a5dd-b244-4429-bb4e-5ef9572ca06a|politician|jurist
urn:uuid:f0b6ca44-61a3-4c26-bd8d-78d9912f64ca|politician|jurist
urn:uuid:66b4152f-efaa-4926-a094-b669dce95f48|politician|jurist
urn:uuid:ade590d5-4f6f-4f68-a85e-a9d443eb3411|politician|jurist
urn:uuid:64495fd5-189a-4351-9d34-ffdfb9b7e912|politician|jurist
urn:uuid:0f228757-f9b1-4f42-8a39-c0ec8fcdc4d9|politician|jurist
urn:uuid:4c0a0e5f-59ae-4f33-94d5-9c41e93d151a|politician|economist
urn:uuid:d0505311-0a4a-4fef-bdd0-7cb27eef2636|politician|jurist
urn:uuid:d7f22a0a-bc63-497b-94c9-bf52a99130df|politician|jurist
urn:uuid:663f1cae-8be7-453d-9b70-26a8b48128bb|politician|jurist
urn:uuid:73864852-e970-417e-b87f-aadc80726897|politician|jurist
urn:uuid:b398e7a9-b1c3-4a97-8d8c-42e01734b004|politician|jurist
urn:uuid:1e2cdb5b-0424-4e55-b581-0fd141388379|politician|jurist
urn:uuid:d2964955-36bd-475a-a0d0-ac5594d8b361|politician|jurist
urn:uuid:3f2943d0-68d1-4318-9bbf-3e98e2ba51b2|politician|jurist
urn:uuid:1b7076bc-1849-46b1-9b54-091d9399b018|politician|jurist
urn:uuid:a682df9e-1e8c-4100-ae5a-5640ee6e4641|politician|jurist
urn:uuid:ea3bc524-3dce-488a-82e9-25e2fc97affd|politician|jurist
urn:uuid:15437e60-e3e9-43fe-b127-bcd5fa68a148|politician|jurist
urn:uuid:b6bb5f1f-f00d-4b74-8ea2-c1f6a9fd32db|politician|jurist
urn:uuid:2580213b-ad39-4849-a63d-9d0fdc64ed57|politician|jurist
urn:uuid:20ed23dc-f9d7-43df-8635-af88499d0cff|politician|jurist
urn:uuid:4fbeabeb-5b10-423c-98fa-393fc71039e2|politician|jurist
urn:uuid:3fda463f-e32e-4ba9-af41-6cd53e1b4541|politician|jurist
urn:uuid:2c66e0fe-6f00-42da-917b-c0cd3976930e|politician|jurist
urn:uuid:c0316428-ce86-4538-bbca-fcdcdba12d1e|politician|jurist
urn:uuid:92a31206-9b62-40f5-b8d8-a45cdfb5fcf4|politician|jurist
urn:uuid:f883c764-7a8b-447c-8582-ddaa8bd23a94|politician|jurist
urn:uuid:4bb85d6c-052a-4ff9-9a39-8115c1328ade|politician|jurist
urn:uuid:18f3b04f-dddc-467b-a860-2c94ebbdf35c|politician|jurist
urn:uuid:cb219b51-b436-4325-aeca-4d96dbbead04|politician|jurist
urn:uuid:620c13ee-9779-4635-94c4-d24708c3537a|politician|jurist
urn:uuid:c533a960-dd40-4d8e-a908-03eac8284a40|politician|jurist
urn:uuid:87e43376-0125-488d-920a-a477d8916faf|politician|jurist
urn:uuid:83e34f45-2a1e-4a08-a99a-f0baad6f5acc|politician|jurist
urn:uuid:04879aeb-04ec-4f84-ac40-0a5106b67e18|politician|jurist
urn:uuid:1d9018a0-2f91-4a61-a543-e16470111e32|politician|jurist
urn:uuid:9e545414-d83a-4d74-be2e-8a8ce914c5a7|politician|jurist
urn:uuid:68978619-e4e2-43d4-b0d2-e88c8e43f90e|politician|jurist
urn:uuid:8a15df1b-ff24-44cf-8448-3cacb8e194fa|politician|jurist
urn:uuid:5d56dc28-127b-489c-9fda-ab32860d043d|politician|jurist
urn:uuid:023dddd0-dac4-40e0-b376-d7f762121d75|politician|jurist
urn:uuid:8738ee6c-2cbd-43aa-a9d3-c0e02907a204|politician|jurist
urn:uuid:31be50d7-42e3-41bb-95a4-b6ff82c2f504|politician|jurist
urn:uuid:02ae3b00-ebb6-4d71-9a04-4b5b27d491c4|politician|jurist
urn:uuid:6b92bbfd-c4d0-4bba-9016-21ca740d88c2|politician|jurist
urn:uuid:ced28d4f-3210-4b4f-8354-e7adcc9af3c5|politician|jurist
urn:uuid:aa87cd5c-e4d1-41dd-971e-a46a2c67e81e|politician|jurist
urn:uuid:0bb92480-0160-4dc8-b582-d54dc689a347|politician|jurist
urn:uuid:da16576c-8a5e-4e30-85b5-ffb0329df5b9|politician|jurist
urn:uuid:397e80fa-5e57-461d-b7b4-19b220819ac4|politician|economist
urn:uuid:fd3f74af-2d74-4629-afaa-919d9987c05c|politician|jurist
urn:uuid:7d41b0ce-8f76-412a-a058-7ddb1236f796|politician|economist
urn:uuid:caf1483c-9814-4a33-9cd7-9ad556c8b466|politician|jurist
urn:uuid:5393389d-848d-4f21-9506-e141acb2b5ef|politician|jurist
urn:uuid:1215df83-ebdd-494c-a7b4-9e94e912da6e|politician|jurist
urn:uuid:d2a2b9d6-5132-4646-9d3a-be2be38e4b9b|politician|jurist
urn:uuid:5844ee93-9712-49a7-a4a4-52dc6ba0ecc1|politician|jurist
urn:uuid:fbe4562d-d4fc-499b-88ba-738816a67690|politician|jurist
urn:uuid:aa6e6622-f4cc-4826-a90f-47b8e9973969|politician|economist
urn:uuid:de8822a3-8c02-4455-9b84-7ef81c90a0ef|politician|jurist
urn:uuid:782dd4a8-a46f-4181-aceb-cb0ea1ecf5bc|politician|jurist
urn:uuid:2124571f-ef86-4442-97c9-d8acf192f585|politician|jurist
urn:uuid:05900601-4443-4216-b92e-399ce31db9a0|politician|jurist
urn:uuid:ab265f73-7ed8-48bc-8b3c-82a89507969b|politician|jurist
urn:uuid:5ef42d27-b115-48ab-9f7c-c2c7d4c58b0a|politician|jurist
urn:uuid:d5b03166-b0f7-400e-a51e-48573f397479|politician|jurist
urn:uuid:67087144-a8d8-4292-a949-e6ad0c4ac3ab|politician|jurist
urn:uuid:e82c829c-5a68-4fcc-8067-6d8ea1f2d5c9|politician|jurist
urn:uuid:d3aded02-85d8-475e-af81-b9440d901256|politician|jurist
urn:uuid:9d60d471-c955-4279-9a5e-39307c52e086|politician|jurist
urn:uuid:ee6eb3a1-5d77-46dd-b3cd-7b45b8fee033|politician|jurist
urn:uuid:6d46f58b-1ff9-4ab4-a7af-a186e58250a4|politician|jurist
urn:uuid:be060fe9-20f2-4157-81a9-2653d9265c87|politician|jurist
urn:uuid:e3343e3f-82c8-431d-9716-fc90a05e5d4c|politician|jurist
urn:uuid:749dc125-128f-4ba4-9c3f-432ee3d0468e|politician|jurist
urn:uuid:2dce16c4-180e-444b-88fd-8121b2d8bb25|politician|jurist
urn:uuid:16a76208-e628-4bfd-94e1-60e642593285|politician|jurist
urn:uuid:0716071b-fccb-4552-ab3a-f357e3b37e35|politician|jurist
urn:uuid:b7fe2119-ed9b-4d17-959c-8d08981cf03e|politician|economist
urn:uuid:e7c6dc67-4d61-467e-a8b6-246100a1b717|politician|jurist
urn:uuid:dee82f7c-6a2c-44d4-846b-91fb7e20bb71|politician|jurist
urn:uuid:65c2d8bc-a22e-44ea-8ed1-21a0714c624e|politician|jurist
urn:uuid:d91187bb-6475-46e0-9b13-9a74f0a3e7c3|politician|jurist
urn:uuid:65a553a0-8019-4f01-8400-aa23f4d26bd6|politician|jurist
urn:uuid:8da4684a-253d-454c-84c2-9b5bda1e8075|politician|jurist
urn:uuid:5cdb67e1-e994-4d9f-8e1d-815471df5989|politician|jurist
urn:uuid:aab21624-99fd-4bd9-8217-da242b212d0b|politician|jurist
urn:uuid:1552c01b-923e-460f-880a-1309dde32cf3|politician|jurist
urn:uuid:a9546e10-e3d9-49a2-85c3-02f0aadd92af|politician|jurist
urn:uuid:0390f565-4f3c-4d18-aa7c-2c5047ac731b|politician|jurist
urn:uuid:300ebfc4-3d41-4cf0-9749-65f476e953bc|politician|jurist
urn:uuid:5a3e58fc-030f-46b8-a871-e0e757e4c086|politician|economist
urn:uuid:4f9c7fdc-c159-4e23-93c2-2f239b470a0d|politician|economist
urn:uuid:16524c70-977d-4a7f-830e-26683341b2a4|politician|jurist
urn:uuid:a0feb721-2afa-4272-92cc-40a6db0aa5ed|politician|jurist
urn:uuid:0ec37440-d677-44c2-be56-33a4ea389f48|politician|jurist
urn:uuid:0d8eecb0-f1ea-48e4-aaba-c2d19c416716|politician|jurist
urn:uuid:eb586b4a-122a-4aa3-992e-6f25ed7c027a|politician|jurist
urn:uuid:4bfed9a1-20dc-49b4-bc1e-0da68c0046f1|politician|jurist
urn:uuid:46c55ecc-495a-4bd3-848a-87f2bcafb401|politician|jurist
urn:uuid:a5cf49cf-522a-47f3-a4d7-c41fc426e04b|politician|jurist
urn:uuid:5f736594-36a5-4d7a-a324-8b82e629233b|politician|jurist
urn:uuid:2762eeb3-c636-4465-aea1-7b1fe7d57b27|politician|jurist
urn:uuid:5f0a42f4-672e-4d0c-809d-22af90e021fd|politician|jurist
urn:uuid:c6066b4a-661e-4167-a603-3a95ba5621f1|politician|jurist
urn:uuid:cd128772-e440-49b9-8fc9-edb6ed188e23|politician|jurist
urn:uuid:955ec0d4-1842-4d6a-a18c-8e3679f071da|politician|economist
urn:uuid:48d7d7f3-5874-42bf-842f-2fd3e45cc4d6|politician|jurist
urn:uuid:756dd40e-3c19-4563-8a4d-5735fa1f37ba|politician|jurist
urn:uuid:25e18eb0-f430-422d-aba6-b4eab76a88b0|politician|jurist
urn:uuid:7a38d00b-107d-4f2b-8787-e6255e731cba|politician|jurist
urn:uuid:33b2bc8f-ed53-42df-b51d-5c2d506dce8d|politician|jurist
urn:uuid:a2951315-739d-4a69-b4d8-99fd9410163a|politician|jurist
urn:uuid:5dd64637-7e4b-40d2-8135-69ede0535f85|politician|jurist
urn:uuid:58737a4c-971d-4b00-a20e-c58ccf91edfc|politician|jurist
urn:uuid:2c590bfb-cbb0-44be-b236-809dea9b22fd|politician|jurist
urn:uuid:b2b8a7d5-12af-4110-aa42-ebcd771ca9a2|politician|economist
urn:uuid:649761d4-7502-4b5b-8fa3-ed271940acee|politician|jurist
urn:uuid:f6e49def-a2f3-45f3-b525-250efa0994e8|politician|jurist
urn:uuid:e3cf8a3f-2b8f-4091-8e0a-7373e61c152f|politician|jurist
urn:uuid:b83aa230-5056-4617-8648-2a11f8e662c5|politician|jurist
urn:uuid:f2e1dce3-f840-412a-b0c3-4f3cae73ae1e|politician|jurist
urn:uuid:66f05ab6-0866-4181-b11d-9212575457d5|politician|jurist
urn:uuid:78fa6409-7bd7-4f1b-9b2d-eb14fdaf5eff|politician|jurist
urn:uuid:6b07e53f-cf1b-405b-9f24-1d3d52d9bc99|politician|jurist
urn:uuid:ec04d97e-04b5-4237-81f0-af41f4ecfc36|politician|jurist
urn:uuid:03072bb9-0fe7-45c6-a593-487f2fca7bc6|politician|jurist
urn:uuid:189dd932-68fb-41b8-b4fd-ade33748bbab|politician|jurist
urn:uuid:32d22d7e-2b4b-4e80-9c6f-64b741b2f9b9|politician|jurist
urn:uuid:2aa45447-4216-4713-b6cd-fe52a95d352e|politician|jurist
urn:uuid:c62babef-cdbe-4df6-8f0c-26d17a6e8fc1|politician|jurist
urn:uuid:8d102b97-c643-49f4-bce1-5cdb4a156818|politician|jurist
urn:uuid:d35602cb-1e1a-4ca5-86e9-3be032475db3|politician|jurist
urn:uuid:521c281c-97c7-42b0-849c-684568658c10|politician|economist
urn:uuid:79fca756-8b0b-43eb-9a91-626de4ff90fb|politician|economist
urn:uuid:fbc84790-610a-4b94-85df-06ed6a6fa37e|politician|jurist
urn:uuid:d2346a57-91a2-450b-9987-dd9bc84d9253|politician|economist
urn:uuid:62221d98-fc45-4c1e-9062-c00b9c3dd11e|politician|jurist
urn:uuid:d79a1b74-68e9-4993-8fae-a2b4c7ed08a5|politician|jurist
urn:uuid:8bf456db-3d0e-4135-a8d0-77d9a452bac2|politician|economist
urn:uuid:cc988502-8854-41e8-bd92-39cdd6a3b509|politician|jurist
urn:uuid:c37c5478-2553-4414-b082-1ef2be18d695|politician|economist
urn:uuid:06edc2dd-ec70-4470-bcd2-f801a20107f8|politician|economist
urn:uuid:9038040e-1015-4193-9525-f53871724882|politician|jurist
urn:uuid:c9f186e8-1f09-46ed-9f04-5ca41a4a3107|politician|jurist
urn:uuid:808c6243-4f5e-4a6c-ae3f-5dd9d56bd821|politician|jurist
urn:uuid:265d8b94-c67d-4cd6-88e3-99155ce77f0d|politician|jurist
urn:uuid:4b1257a9-42b6-4279-a3d4-114ef93f867e|politician|jurist
urn:uuid:abf4a463-3393-42e8-88d0-f107ae0dd901|politician|economist
urn:uuid:5f0d127a-44e6-4cd0-8aaa-79ed5c015a6c|politician|jurist
urn:uuid:561c7bc3-eec3-4943-8935-5b576718dafc|politician|jurist
urn:uuid:5fe6847a-add0-43f4-8122-2c64558860e8|politician|jurist
urn:uuid:7109823a-2262-4a41-84ec-ab9f1cd47682|politician|economist
urn:uuid:457c6e7b-63ec-432c-a3e3-95931ccf03cd|politician|jurist
urn:uuid:882bb837-92c6-43f3-9fd9-058f1d7d9f91|politician|jurist
urn:uuid:15dfc4d2-6d09-4877-abb7-af2ae66e2560|politician|economist
urn:uuid:4f62ccd5-41c9-45c6-af6d-8b58aacb8b30|politician|jurist
urn:uuid:7ca73387-5eed-405b-9492-bc12b63279fa|politician|jurist
urn:uuid:e8ee3d51-5b48-405f-b153-5ce38dd4606c|politician|jurist
urn:uuid:fcf3f32b-cba5-4638-9844-58442757a53b|politician|jurist
